route,change
EVE-TLL 1.05
BGO-TLS 1.04
SVG-FAE 1.04
AES-IST 1.04
BGO-KBP 1.04
AES-ARN 1.04
TRD-LPA 1.04
KSU-AMS 1.04
OSL-BUD 1.04
KKN-FRA 1.04
BOO-FRA 1.04
OSL-NRT 1.03
TRD-LIS 1.03
AES-MAN 1.03
KKN-ARN 1.03
OSL-nan 1.02
KRS-AMS 1.01
BGO-BUD 1.01
BGO-OTP 1.01
OSL-LAX 1.0
FRO-ABZ 1.0
BGO-LCA 1.0
AES-BLL 1.0
SVG-GLA 1.0
OSL-SAN 1.0
OSL-BWN 1.0
OSL-CAN 1.0
AES-GOT 1.0
OSL-FNC 1.0
OSL-EUG 1.0
OSL-ROV 1.0
KRS-TLS 1.0
TOS-BRE 1.0
AES-CEB 1.0
TRD-TRN 1.0
BGO-BKK 1.0
BOO-BEG 1.0
BGO-ISB 1.0
OSL-MYY 1.0
OSL-IND 1.0
KRS-GLA 1.0
AES-BLQ 1.0
OSL-DSM 1.0
KSU-LPA 1.0
EVE-LIN 1.0
AES-BRE 1.0
HOV-FRA 1.0
BGO-CLJ 1.0
SDN-FRA 1.0
KRS-UME 1.0
BDU-OPO 1.0
BDU-ABZ 1.0
OSL-GSP 1.0
FRO-CDG 1.0
SDN-AMS 1.0
LKN-ZAG 1.0
SVG-CLJ 1.0
TRD-TIA 1.0
KSU-MEX 1.0
FRO-LPA 1.0
TRD-DFW 1.0
BNN-AMS 1.0
BGO-YUL 1.0
BGO-NRT 1.0
BGO-KUO 1.0
OSL-YYG 1.0
OSL-JKH 1.0
KKN-BRU 1.0
TOS-GLA 1.0
RVK-DUS 1.0
RVK-KRK 1.0
EVE-BIO 1.0
HAA-ARN 1.0
ALF-BRU 1.0
AES-BOD 1.0
TOS-DFW 1.0
MQN-GOT 1.0
KKN-ALC 1.0
OSL-BUF 1.0
TRD-NWI 1.0
BGO-MCI 1.0
KKN-CDG 1.0
OSL-RNO 1.0
EVE-POZ 1.0
FDE-DUS 1.0
FRO-KUL 1.0
